"RegionName","City","State","Metro","CountyName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10","2018-11"
"91767","Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles County",1124,195000,199999,195450,195000,199949.5,198000,202500,210000,210000,210000,214900,204000,202000,199950,204500,207450,209900,209950,203531.5,204950,209999,204700,199950,199900,199900,199975,199900,199900,199950,199000,199900,219900,220000,220000,220000,225400,239900,246750,249950,250000,260000,265000,280000,270000,285000,289900,289925,297000,299900,309950,299999,299999,309500,307000,319000,309000,310000,319900,320000,320000,325000,325000,325000,320000,319000,338750,339900,349000,345000,339000,339900,337000,325000,330000,344000,359900,359900,359900,358888,365000,365000,368000,379950,375000,377000,379000,380000,385500,399000,399999.5,399000,399000,398888,399000,405000,424900,425000,424949.5,415000,425000,439450,436000,439000,430000,430000,430900,430900
"33707","Gulfport","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",1125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124950,124900,125000,125000,129600,132274.5,129900,127500,131450,132700,139900,139900,144109,143750
"68104","Omaha","NE","Omaha-Council Bluffs","Douglas County",1126,79968.5,80950,83475,84925,79950,78900,78925,79000,79500,78000,78000,75000,75000,74999.5,72000,72500,75000,74750,73000,70000,70000,69900,69900,66500,69900,69900,69200,69500,70000,70000,70000,72000,70000,70000,69950,69900,70000,71700,73500,75500,75000,75000,75000,75000,72500,70000,72000,72750,75000,74925,75000,75000,75000,76750,79000,78500,74999.5,70000,68000,70000,70000,72200,74900,78850,84000,79900,79500,78500,79000,79000,75000,75000,80000,80000,78000,84475,83000,79900,82225,80000,80000,85000,87750,86000,89450,87000,87000,90000,87500,89900,87500,88000,99900,98626.5,95900,89749.5,87328.5,93650.5,91087,85000,84975,90000,92335,99250,105000,112500,108500
"17013","Carlisle","PA","Harrisburg-Carlisle","Cumberland County",1127,94900,107950,105450,99500,99900,104900,107750,107450,110788,111676,114900,109900,109900,109000,109900,108900,106000,105700,99900,107000,105000,105900,104250,99900,99900,93900,92900,94900,97250,99800,97900,99000,94200,89900,89950,89900,89900,89900,89900,89900,92450,90000,99000,97450,104450,104450,104900,104000,105750,99000,99450,99900,99450,99700,99900,99900,1e+05,101450,104900,104950,104900,102900,105450,105000,103900,99900,99950,99900,89900,95450,95000,95000,94900,99900,96200,94950,98200,99900,106400,108900,111000,111000,109900,109950,110000,109450,110000,110000,102500,112000,109950,112000,112000,113000,113000,109900,109900,109950,114900,113420,112750,113928,110000,107500,108700,106250,110000
"60030","Grayslake","IL","Chicago-Naperville-Elgin","Lake County",1127,135000,126450,130000,129900,125900,125000,125000,124700,124900,119000,119000,115000,114750,105499.5,109000,105300,104785,109900,106950,99900,99900,99900,99900,99900,99900,96400,96200,94900,93950,89900,90000,86000,85000,85000,85000,85000,85500,85250,87250,87250,89900,90250,87450,89900,94000,99750,93000,94500,90000,91500,96300,99900,103950,104900,112000,109700,113500,114950,115000,114000,114700,114700,113200,114950,118000,119400,116900,114900,118000,114900,109900,114900,119900,119900,119900,121000,123900,122900,120500,124900,124900,124500,119949.5,115000,122900,125000,126509,129900,130200,134900,131440,129900,127250,124950,129900,129900,129900,129700,129500,129900,134950,136800,137450,139700,139900,143000,140000
"08901","New Brunswick","NJ","New York-Newark-Jersey City","Middlesex County",1129,209000,199900,199950,209077,199000,198800,199000,199000,199000,191750,194999,197000,197000,176500,179900,178000,175000,178000,175000,174900,168900,155000,149900,154900,154900,154500,154500,152000,140000,139500,139000,139000,133900,144250,148500,139500,139000,139000,150000,139000,139500,149450,149999,150000,165000,167900,169900,169949.5,169900,167001.5,168103,168000,169000,169000,175000,169450,169000,160000,149000,149900,158500,149900,149000,159000,159000,170000,182400,179900,185000,185000,174250,174250,174250,177500,180000,195000,179000,180000,185000,189450,174700,169949.5,174950,179450,174900,179950,178950,189900,204506,199000,189950,189000,184950,189925,176200,184250,172250,184250,199000,196900,195900,199000,199000,199000,199900,207500,219900
"98366","Port Orchard","WA","Bremerton-Silverdale","Kitsap County",1129,179900,172000,175000,175900,169900,165000,169000,169000,169000,170000,172000,169000,169910,166000,159900,159900,163500,160000,159925,165000,154000,155000,154000,149900,154450,154000,154900,159700,150000,150000,149250,149900,147000,144900,135000,149000,149000,149000,149000,141000,139000,145900,142000,149000,149000,149450,154997.5,154997.5,154995,159000,154997.5,158000,150000,155000,161600,163200,163100,163000,155000,157250,150000,150000,154899,164950,170000,175000,180000,186950,185000,174975,182500,186900,187500,185000,189000,189000,199500,198000,198900,203700,215000,215000,219000,219500,215000,219000,219975,222500,225000,225000,229900,234900,249000,249000,248500,241500,240000,244500,248450,249900,249999.5,250000,258000,250000,250000,250000,256750
"83401","Idaho Falls","ID","Idaho Falls","Bonneville County",1131,105000,105500,103900,104900,104950,104400,101000,99900,1e+05,95000,96250,94900,95450,89900,87500,85000,84900,88000,87500,87500,81950,87500,93908,89950,87700,87500,85000,85000,79950,78000,79000,83900,85000,87900,89000,85292.5,86000,79000,79950,79950,84900,89000,90950,92000,90950,91950,90000,89900,90950,94900,91450,92250,94500,94500,90000,91450,90000,90000,89500,85000,87500,87000,91900,90000,92250,89950,91950,92500,93250,94200,95000,95000,95000,99700,99000,95000,105000,109900,110000,111000,114900,117950,112900,109900,105000,105000,109900,114750,115500,116250,120000,119250,120000,125000,125000,125000,122340.5,133750,135500,139000,135500,125000,129000,129900,137500,139900,138500
"20707","Laurel","MD","Washington-Arlington-Alexandria","Prince Georges County",1132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170900,172250,180000,196500,185000,190000,198000,205346.5,205346.5,2e+05,215000,212000,215000,214999,222475,225950,239990,239990,235000,235000,234900,240000,236500,226500,217450,204997,227500,232500,225000,212500,239000,236000,230000,239900,246750,249900,249900
"58701","Minot","ND","Minot","Ward County",1133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134950,125000,129900,129950,129900,139900,137900,140000,156900,160000,150000,147500,151000,154900,149900,149900,159900,166400,163900,159900,165000,159900,150000,151450,149900,145000,145000,144750,140000,139900,139900,135000,134900,139900,142000,139900,139900,137000,137250,133400,129900,127250,129700,127500,129500,126700,125000,124900,128700,134900,139900,139950,139900,140000
"89032","North Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",1134,89000,87700,89000,89900,89000,86403.5,88825,86562.5,84850,84900,84000,84450,81000,79900,79000,78111,77900,77500,75000,75000,75000,74900,74900,73650,74900,74888,74900,74900,74900,75000,75000,75000,75000,77200,77900,80000,85000,84900,84900,80000,84750,85000,90000,99000,97000,98000,105000,110000,109999,109999,109000,115000,115000,114900,116500,120000,122000,122000,120000,124550,124600,125450,127000,128500,129000,128000,128000,129900,130000,131500,130000,129900,130000,130000,135000,134245,136000,139900,145000,141000,140000,145000,150000,150000,150000,155000,151200,150900,159000,159900,154900,150000,159000,165000,166450,164000,169000,175950,178450,178900,194745,185000,189888,183500,199900,208000,209999.5
"02909","Providence","RI","Providence-Warwick","Providence County",1135,137000,129950,129900,135000,129900,124900,119900,125000,114900,110000,109000,99900,99650,99900,96450,89900,99250,99900,87000,86950,79900,72500,70000,70000,74700,74700,72000,75000,79900,77000,79900,84950,89000,89900,85000,87500,85000,87500,89900,90000,99900,89950,93100,95000,94950,99000,101950,101925,113200,112350,110700,110750,115000,115000,114950,119000,115000,110000,115000,115000,124400,119900,119900,119500,119900,119750,124900,119900,123400,124608,129000,120900,119900,119900,114950,134900,129900,129900,129000,129450,124900,129900,124900,124900,139450,130950,149900,149900,149071.5,149950,158200,156250,159900,161900,159900,159900,159900,169000,163700,169000,169000,169000,169000,169900,169900,169900,174900
"21244","Windsor Mill","MD","Baltimore-Columbia-Towson","Baltimore County",1136,162625,164950,166250,169450,162000,159900,155500,154000,150000,150000,149000,145500,149950,142000,145000,140000,140000,140000,133700,137100,130000,129900,129450,129900,129450,130000,128500,125000,122500,125000,128000,125000,127450,129945,125000,127000,129995,127000,125000,125000,125000,125000,129950,127000,129900,129900,126000,125000,129000,129900,125000,125000,125000,120000,121000,124000,125000,135000,129900,129900,128900,125000,125000,119950,122000,125000,127500,129900,120000,119900,120000,124000,122500,134450,130000,128950,127300,129950,139900,138860,132500,127450,124900,124900,137106,144900,145300,145000,149450,150000,151950,152484,145800,150000,156500,158600,149245,159250,150972,154272,162250,158600,158600,169700,164500,162000,159999
"44095","Eastlake","OH","Cleveland-Elyria","Lake County",1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74200,74900,74900,75000,70000,70000,70500,74900,74900,77196,79000,77500,75000,77900,74900,74950,82011.5,80729.5,79900,79700,79900,79900,79900,84900,79900,79900,79900,84900
"08096","Deptford","NJ","Philadelphia-Camden-Wilmington","Gloucester County",1138,140500,135000,137000,132000,134450,131000,132000,129900,129900,133000,132500,130000,128832.5,127900,128750,124950,120000,120000,119900,117950,115000,114900,113800,108500,110000,105900,105450,104900,1e+05,99950,105000,109900,105000,1e+05,99949.5,99900,99999,99895,99890,99900,99900,109700,103125,102500,109900,104900,99900,99900,99900,99450,1e+05,1e+05,1e+05,104900,99950,105000,104950,105000,104900,104900,102450,99900,99950,109500,109500,109500,109900,109850,108000,1e+05,106500,105000,104900,109900,107000,108000,1e+05,102000,102250,109900,109900,109900,109450,105000,102871,1e+05,104900,109450,108399,117000,104700,103000,99650,102450,99900,104900,113128,114500,119900,125000,120000,118500,124900,124900,127057,125000,124900
"78218","San Antonio","TX","San Antonio-New Braunfels","Bexar County",1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124500,119999.5,119500,119500,119750,106000,109000,105000,109000,107055,110000,119500,115678,115000,114652
"95991","Yuba City","CA","Yuba City","Sutter County",1140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170000,168000,168000,179000,179900,182500,184428.5,184000,173350,180000,189000,189000,189000,189000,197000
"58102","Fargo","ND","Fargo","Cass County",1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,148450,141000,147000,143900,137450,129900,129700,131400,143450,140000,139000,147150,149900,151450,145000,144900,144900,144900
"96701","Aiea","HI","Urban Honolulu","Honolulu County",1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348500,347750,312500,339000,350000,360000,360000,359950,355000,355000,350000,317500,310000,320000,322500,314000,302950,334500,331500,330000,331250,360000,374000,377000,385000,388000,372500,385000,390000,327000,325000,337000,321000,320000,359900,369000,352500,348900,318000,310450,330700,350000,360000,350000,386000,379000
"98198","Des Moines","WA","Seattle-Tacoma-Bellevue","King County",1143,189999,189999,189000,181249.5,179890,176500,179000,175000,171725,169000,165000,165475,160000,147500,149900,145000,145000,139000,141500,141500,140350,132950,133225,124900,126500,129000,129900,125000,129900,129947.5,129995,126500,126500,132250,139475,135250,141000,145530,124975,136600,146300,149500,154000,155000,175000,175000,175000,177000,167900,169950,162500,171000,169950,174900,179000,179000,179900,189000,184500,185000,187500,179950,187000,199900,201500,205500,210000,220000,219250,213950,213900,221000,214500,230000,235000,220000,225000,239500,250000,249950,249950,257000,258000,258250,234500,239000,259995,274950,264950,260000,260000,265744,279500,284950,285000,287000,299900,299999,3e+05,299974.5,295000,285000,307450,305000,295000,299000,310000
"85042","Phoenix","AZ","Phoenix-Mesa-Scottsdale","Maricopa County",1144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109000,109450,95000,99450,109900,107000,109450,119500,110000,1e+05,109949.5,109999.5,112000,115000,115000,119900,125000,124500,119450,120000,116000,124900,125000,132400,126500,129950,125000,128000,125000,141500,132400,137900,144700,149500,130000,144750,151448,149950,157450,150000,159900,159900,162450,159900,159950,152500,163358,167000,172000,165450,169950,170000,171000,170500
"80221","Sherrelwood","CO","Denver-Aurora-Lakewood","Adams County",1145,131000,130000,130000,134900,130000,132000,130000,129975,130650,130000,130000,125000,124450,118000,120000,116500,118300,117750,119700,119250,119000,114900,114900,121500,121500,119000,119700,119500,120750,121500,130000,130000,130000,137000,147444,143700,142450,147000,149900,149900,150000,153250,157900,158450,166250,169950,169900,169000,169000,168000,169900,170000,175000,179900,179900,180000,185000,185000,169499.5,177250,184900,189900,192000,197500,212450,212500,215000,213500,221750,232500,227500,239900,239900,236250,240000,249600,249600,249950,262000,259900,265000,265000,265000,265000,265000,269900,264925,264900,279000,269900,279925,279900,275000,280000,274900,288450,290000,289900,295000,3e+05,3e+05,310000,312500,315000,315000,310000,310000
"72120","Sherwood","AR","Little Rock-North Little Rock-Conway","Pulaski County",1146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64000,60950,62000,59500,61500,60700,64000,59900,59900,59900,64350,69900,67200,73431,74900,74700,64600,59900,69900,69900,74500,74950,77700,75000,74200,77950,77900,79900,80500,84450,81000,76900,77500,76900,78950,75000,73950,77000,73950,73020,84900,84900,83500,77450,80000,85000,85000,85000,80900
"89506","Reno","NV","Reno","Washoe County",1147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167100,163500,169950,168700,174900,179500,185000,185000,184900,185000,184900,185000,193500,188000,186500,195000,199900,208200,208000,210000,215850,215000,210000,211050,211050,218760,224999,221000,219950,229000,230000,235900,234900,239900,243900,229900,224950,239900,249650,255900,254900,251000,264950,265000,269500,266450,265000
"18018","Bethlehem","PA","Allentown-Bethlehem-Easton","Northampton County",1148,129900,133900,132440,135000,133900,131200,130000,129000,125000,125000,125000,124500,124900,124900,124900,119999,119900,117500,115500,114900,114900,114950,114000,114450,114000,109900,110450,108500,109003,109900,112000,114900,112700,114500,109000,102450,105000,104900,109900,109900,111900,114900,117950,119900,119000,114900,119900,109900,109200,106900,114400,116250,114900,114900,114900,111849.5,110000,114400,118762.5,119900,119900,119900,119900,117500,117000,115720,114900,114450,111000,110000,109900,107500,109900,109900,110000,115000,114950,110300,113950,115000,112000,115000,115000,115000,116450,117000,115000,118280,119900,119900,119900,120000,124900,129900,124900,119900,119900,121900,124900,131900,134900,135000,134900,129949.5,134900,136900,129950
"33710","Saint Petersburg","FL","Tampa-St. Petersburg-Clearwater","Pinellas County",1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,99999,110000,108900,108900,108900,99900,104950,115000,120000,110000,120000,119950,136400,139000,135000
"95833","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",1149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177000,175000,184900,185000,190000,199700,193000,190500,195000,189999.5,199060,203450,190000,177000,205000,195000,197000,202500,205000,217450,209950,219900,225000,224450,224950,227500,229900,230000,229000,233650,236950,235000,239925,239900,239888,249000,249000,250000,250000,249900,250000,249950,266225,268000,267872,259900,265000,269950,275000,279950,279000,278900,275000,285000,281000,279950,284900,289900,289450,292000,299000
"95843","Sacramento","CA","Sacramento--Roseville--Arden-Arcade","Sacramento County",1151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184000,185000,182500,188500,183750,179700,187500,194750,207000,199000,204639,210000,215600,187800,215600,221000,229900,237000,230000,227000,229900,235000,239144,239949.5,246975,249900,249900,249900,243450,249450,259000,260000,260000,264900,265000,265000,265000,277750,275000,275000,275000,279900,280000,283442,289999,295000,299000,290000,294900,299000,299000,299950,299950,299000,3e+05,299000,309000,309900,309990,314900,314900
"77356","Montgomery","TX","Houston-The Woodlands-Sugar Land","Montgomery County",1152,,,,,,,,,,,,48000,49250,48650,49000,48500,49900,47500,49000,49000,49000,53500,52300,53000,50950,52500,55500,54900,49900,49900,49900,49900,49900,49900,49900,49900,49900,49900,52500,54900,54500,59000,65450,69900,69900,64900,59997.5,61000,68000,68000,65000,69900,69200,68900,69900,66000,65250,64000,67000,69900,69900,69000,69900,67777,67638.5,69900,68138.5,69500,69999,71449.5,70000,69900,73950,70000,69900,69900,75000,75000,83000,89000,84000,83000,81500,86900,82000,79500,76500,79900,84900,90999.5,89500,97000,89925,95000,1e+05,99950,99900,99000,99450,95000,1e+05,114950,109950,1e+05,99450,99900,99900
"89139","Las Vegas","NV","Las Vegas-Henderson-Paradise","Clark County",1153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154000,155000,156450,158000,157444,153320,149950,139950,149950,139950,139950,124950,139950,139950,139950,144725,144725,149500,149950,150000,150000,150000,150000,152500,144950,129950,129950,134950,139950,139950,144950,150000,152500,164950
"08302","Bridgeton","NJ","Vineland-Bridgeton","Cumberland County",1154,89000,89000,89000,89000,87950,84900,82500,76500,77250,75000,69400,71400,70000,68900,69500,69900,72900,79900,75000,69900,75000,73900,73900,79900,75900,79000,75000,74900,76900,74900,79500,75000,74900,74900,75000,75000,72200,70750,69900,68750,68250,65000,65000,69000,68250,65000,60000,60000,62900,65200,59900,64000,70000,69900,69900,65000,64900,60800,60800,63000,60000,59900,59450,59900,52450,59900,60000,58660,59900,56660,50000,49950,50000,49900,55000,55000,53500,49900,54900,54900,56650,55000,54950,51950,57850,55000,55500,56000,59900,55000,55500,58900,59900,60000,59950,59900,58900,59400,57000,59950,54400,55500,55000,60000,59900,60000,60800
